,chords,genres,artist_name,length,song_length
533,"['Cmaj6', 'G7', 'Gmin7', 'C9', 'Fmin7', 'Fmin', 'A#7', 'Cmaj6', 'Amin7', 'D9', 'Dmin7', 'F7', 'Dmin7', 'G7', 'Cmaj6', 'G7', 'Gmin7', 'C9', 'Fmin7', 'Fmin', 'A#7', 'Cmaj6', 'Amin7', 'D9', 'Dmin7', 'G7', 'Cmaj', 'D#min7', 'G#7', 'C#maj9', 'C#7', 'C#min7', 'F#7', 'Bmaj', 'Bmaj7', 'Bmaj6', 'Bmin7', 'E7', 'Amin7', 'D9', 'Dmin7', 'G7', 'Cmaj6', 'G7', 'Gmin7', 'C9', 'Fmin7', 'Fmin', 'A#7', 'Cmaj6', 'Amin7', 'D9', 'Dmin7', 'G7', 'Cmaj', 'Cmin7']",Jazz,Nan,56,56
534,"['Dmin7', 'G9', 'Cmaj7', 'C#dim', 'Dmin7', 'G9', 'Cmaj6', 'Cmaj7', 'C#dim', 'Dmin7', 'G9', 'Cmaj7', 'C#dim', 'Dmin7', 'G9', 'Cmaj6', 'Cmaj7', 'D#dim', 'Dmin7', 'G9', 'Cmaj7', 'Amin', 'Dmin7', 'G9', 'Cmaj', 'Dmin7', 'G9', 'Cmaj7', 'Amin7', 'Dmin7', 'G9', 'Cmaj', 'C#dim', 'Dmin7', 'G9', 'Cmaj7', 'C#dim', 'Dmin7', 'G9', 'Cmaj6', 'Cmaj7']",Jazz,Nan,41,41
535,"['Cmaj', 'C#dim', 'Dmin7', 'G7', 'Cmaj', 'Fmaj6', 'G7', 'Cmaj', 'Fmaj6', 'G7', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'C7', 'A7', 'D7', 'Cmaj', 'D7', 'Fmaj', 'G7', 'Cmaj6', 'B7', 'Ehdim', 'A7', 'D7', 'D#dim', 'Cmaj6', 'Dmin', 'G7', 'Cmaj6', 'B7', 'Ehdim', 'A7', 'D7', 'D#dim', 'Cmaj6', 'E7', 'Amaj', 'Emin7', 'A7', 'D7', 'Dmaj6', 'G7', 'Cmaj6', 'B7', 'Ehdim', 'A7', 'D7', 'D#dim', 'Cmaj6']",Jazz,Nan,51,51
536,"['Cmaj', 'G7', 'E7', 'Amin', 'D9', 'G7', 'Cmaj', 'A7', 'Dmin', 'A7', 'Dmin', 'Fmaj6', 'F#dim', 'Cmaj', 'A7', 'D9', 'Gmaj', 'Cmaj', 'D9', 'Gmaj6', 'D9', 'Gmaj6', 'E7', 'Amin', 'F#7', 'Bmin', 'D9', 'Gmaj6', 'D9', 'Gmaj6', 'D9', 'Gmaj6', 'D9', 'Gmaj6', 'G9']",Jazz,Nan,35,35
537,"['Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'C7', 'Dmin7', 'G7', 'C7', 'Gmin7', 'C7', 'F7', 'Fmin7', 'Emin7', 'D#min7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'C7', 'Dmin7', 'G7', 'C7', 'Gmin7', 'C7', 'F7', 'Fmin7', 'Emin7', 'D#min7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7']",Jazz,Nan,38,38
538,"['Cmaj6', 'C#dim', 'Dmin7', 'G7', 'Cmaj6', 'Dmin7', 'Emin7', 'D#dim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin6', 'G9', 'Cmaj', 'Amin7', 'Dmin7', 'G9', 'Cmaj', 'Gaug', 'Cmaj', 'D7', 'Dmin7', 'G7', 'Cmaj6', 'G#maj6', 'Dmin7', 'G7', 'Cmaj', 'Dmin7', 'Emin7', 'D#dim', 'Dmin7', 'G7', 'Dmin7', 'G9', 'Bmin7', 'E9', 'Bmin7', 'E7', 'Amin7', 'A7', 'Fmaj6', 'A#9', 'Cmaj6', 'A7', 'Dmin7', 'G7', 'Cmaj', 'G#7', 'G7']",Jazz,Nan,53,53
539,"['Fmaj6', 'Cdim', 'Fmin7', 'A#maj', 'Fmaj6', 'Cdim', 'Fmin7', 'A#maj', 'Fmaj', 'Gdim', 'Fmaj', 'Gdim', 'Fmaj', 'Gdim', 'Fmaj', 'A7', 'Fmaj6']",Jazz,Nan,17,17
540,"['Cmaj', 'Fmaj', 'Cmaj', 'C7', 'F7', 'C#7', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,9,9
541,"['Amin', 'Eaug', 'Amin7', 'Dmaj', 'Dmin', 'Amin', 'Bmaj', 'B7', 'E7', 'Amin', 'Eaug', 'Amin7', 'Dmaj', 'Dmin', 'Amin', 'E7', 'Amin', 'Eaug', 'Amin7', 'Dmaj', 'Dmin', 'Amin', 'Bmaj', 'B7', 'E7', 'Amin', 'Eaug', 'Amin7', 'Dmaj', 'Dmin', 'Amin', 'E7', 'Amin', 'Dmin', 'Amin', 'E7', 'Amin']",Jazz,Nan,37,37
542,"['Cmaj', 'G#9', 'G9', 'Cmaj', 'F7', 'Cmaj', 'G7', 'F#7', 'G7', 'C7', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'A7', 'G7', 'D7', 'Gsus4', 'G7', 'Cmaj', 'C7', 'Cdim', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'Gaug', 'Cmaj', 'Gaug', 'Cmaj', 'G7', 'C7', 'Fmaj', 'Cmaj', 'C7', 'A#maj', 'A7', 'D7', 'G7', 'Cmaj', 'G7', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'G#7', 'Cmaj', 'C7', 'Fmaj', 'D#dim', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'D7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Gaug', 'Cmaj', 'Gaug', 'Cmaj', 'G7', 'C7', 'Fmaj', 'Cmaj', 'C7', 'A#maj', 'A7', 'D7', 'G7', 'Cmaj', 'G7', 'Dmin', 'G7', 'Cmaj', 'C#maj6', 'Cmaj6']",Jazz,Nan,85,85
543,"['Cmaj7', 'Gsus4', 'Cmaj7', 'Gsus4', 'Cmaj', 'A7', 'D7', 'Dmin7', 'Fmin', 'Cmaj', 'A#7', 'D#maj', 'A#7', 'D#maj', 'A#7', 'D#maj', 'G7', 'Cmaj', 'Cdim', 'Cmaj', 'Gmaj', 'Cmaj', 'G7']",Jazz,Nan,23,23
544,"['Cmaj6', 'F9', 'Cmaj6', 'B7', 'Emin7', 'A7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj6']",Jazz,Nan,11,11
545,"['Cmaj6', 'Cmaj7', 'Cmaj', 'Cmaj6', 'D#dim', 'Dmin7', 'G7', 'E7', 'Amin', 'D7', 'G7', 'Gmaj', 'Amaj', 'Bmaj', 'Cmaj6', 'Cmaj7', 'Cmaj', 'Cmaj6', 'Gmin7', 'C7', 'Fmaj', 'A7', 'Dmin', 'Fmaj6', 'A#9', 'Cmaj', 'A#7', 'A7', 'D7', 'G7', 'Cmaj', 'G7']",Jazz,Nan,32,32
546,"['Cmaj', 'C7', 'F7', 'C7', 'G7', 'F7', 'C7', 'F7', 'C7', 'G7', 'F7', 'C7', 'F7', 'C7', 'G7', 'F7', 'C7', 'F7', 'C7', 'G7', 'F7', 'C7', 'F7', 'C7', 'G7', 'F7', 'C7']",Jazz,Nan,27,27
547,"['Cmaj', 'C7', 'F7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'F7', 'Cmaj', 'F7', 'G7', 'Cmaj']",Jazz,Nan,13,13
548,"['Fmin', 'F7', 'Fmin', 'A#maj', 'Cmaj', 'G#maj', 'Fmin', 'F7', 'Fmin', 'A#maj', 'Cmaj', 'G#maj', 'F#maj', 'C#min', 'F#maj', 'C#min', 'Fmaj', 'F#maj', 'C#min', 'F#maj', 'Fmin', 'A#7', 'Fmin', 'F7', 'Fmin', 'A#maj', 'Cmaj', 'Fmaj', 'Cmaj', 'G#maj', 'Gmaj', 'Fmaj']",Jazz,Nan,32,32
549,"['Cmin9', 'Fmin9', 'Cmin9', 'Fmin9', 'Cmin9', 'Cmin6', 'G#9', 'G#7', 'Cmin9', 'Dhdim', 'G7', 'Cmin9', 'Fmin9', 'Cmin9', 'Fmin9', 'Cmin9', 'Cmin6', 'G#9', 'G#7', 'Cmin9', 'G7', 'Cmin9', 'Cmin']",Jazz,Nan,23,23
550,"['Amin7', 'D9', 'Amin7', 'D9', 'Amin7', 'D9', 'Amin7', 'D9', 'F#hdim', 'B7', 'Bhdim', 'E7', 'Amin', 'E7', 'Amin7', 'D9', 'Amin7', 'D9', 'F#hdim', 'B7', 'Bhdim', 'E7', 'Amin', 'A7', 'Dmin7', 'Emin7', 'Dmin7', 'G9', 'Cmaj7', 'F7', 'Emin7', 'A7', 'Dmin7', 'Emin7', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj7', 'Bhdim', 'E7', 'Amin7', 'D9', 'Amin7', 'D9', 'F#hdim', 'B7', 'Bhdim', 'E7', 'Amin', 'E7']",Jazz,Nan,50,50
551,"['Cmaj6', 'B7', 'Cmaj6', 'B7', 'Cmaj6', 'B7', 'E7', 'Amin', 'E7', 'Amin', 'D9', 'G7', 'Cmaj6', 'B7', 'Cmaj6', 'B7', 'Amin', 'E7', 'Amin', 'Gmaj', 'Bdim', 'Amin', 'D7', 'G7', 'Cmaj', 'B9', 'Gmin6', 'A7', 'Dmin', 'Bmin', 'Amin', 'D9', 'G7', 'Cmaj', 'B9', 'Gmin6', 'A7', 'Dmin', 'Bmin', 'Amin', 'D7', 'G9', 'Cmaj', 'B7', 'Emaj', 'A9', 'Dmaj', 'D7', 'G9', 'Dmin9', 'Gaug', 'Cmaj', 'B9', 'Gmin6', 'A7', 'Dmin', 'Bmin', 'Amin', 'Dmin', 'G7', 'Cmaj']",Jazz,Nan,61,61
552,"['Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,41,41
553,"['Gmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj', 'Cmaj', 'Amin', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Csus4', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj', 'Cmaj', 'Amin', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Csus4', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Bmin', 'Cmaj', 'Bmin', 'Amin', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Amin', 'Bmin', 'Cmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj', 'Cmaj', 'Amin', 'Dmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Dmaj']",Jazz,Nan,73,73
554,"['Cmaj', 'Dmin', 'D7', 'G7', 'Dmin', 'G7', 'Cmaj', 'Dmin', 'D7', 'G7', 'Cmaj', 'A7', 'Dmin', 'D7', 'G7', 'Dmin', 'Cmaj', 'G7', 'Cmaj', 'A7', 'Dmin', 'D7', 'G7', 'Cmaj']",Jazz,Nan,24,24
555,"['Cmaj', 'Amin7', 'Dmin7', 'G7', 'Emin7', 'D#min7', 'Dmin7', 'G7', 'Cmaj', 'Gmin7', 'C7', 'Fmaj7', 'G7', 'Dmin7', 'G7', 'Cmaj7', 'Dmin7', 'G7', 'Cmaj7', 'Gmin7', 'C9', 'Fmaj7', 'Fmaj6', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'G9', 'Cmaj7', 'Fmaj7', 'Cmaj6', 'C#dim', 'G9', 'G7', 'G9', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'C#dim', 'G9', 'G7', 'G9', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Gaug', 'Cmaj', 'Gmin7', 'C7', 'Fmaj7', 'Fmaj6', 'G9', 'G7', 'G9', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7']",Jazz,Nan,62,62
556,"['Cmaj', 'Caug', 'Cmaj', 'Dmin7', 'Gmaj', 'Dmin7', 'G7', 'Dmin7', 'G9', 'Dmin', 'G7', 'Dmin7', 'Gmaj', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Gaug', 'Cmaj', 'C#dim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'C#dim', 'Dmin7', 'G7', 'Cmaj', 'Emin', 'A#maj', 'A7', 'Dmin7', 'G7', 'Cmaj']",Jazz,Nan,48,48
557,"['Cmaj7', 'Gsus4', 'Cmaj', 'E7', 'Amin', 'Dmin9', 'G7', 'Cmaj7', 'Fmaj7', 'Dmin7', 'G7', 'Emin', 'G7', 'E7', 'Amin', 'Dmin9', 'G7', 'Cmaj7', 'Fmaj7', 'Dmin7', 'G7', 'Emin', 'G7', 'Cmaj', 'C#dim', 'Dmin', 'Gsus4', 'G7', 'Cmaj7', 'C7', 'Fmaj7', 'D7', 'Cmaj', 'D9', 'Dmin7', 'G7', 'E7', 'Amin', 'Dmin9', 'G7', 'Cmaj7', 'Fmaj7', 'Dmin7', 'G7', 'Emin', 'G7', 'E7', 'Amin', 'Dmin9', 'G7', 'Cmaj7', 'Fmaj7', 'Dmin7', 'G7', 'Emin', 'G7', 'Cmaj', 'C#dim', 'Dmin', 'Gsus4', 'G7', 'Cmaj7', 'C7', 'Fmaj7', 'D7', 'Cmaj', 'D9', 'Dmin7', 'G7', 'E7', 'Amin', 'Dmin9', 'G7', 'Cmaj7', 'Amin7', 'Dmin7', 'G7', 'Emin7', 'Amin9', 'Dmin7', 'G7', 'Cmaj', 'C#dim', 'Dmin', 'Gsus4', 'G7', 'Cmaj7', 'C7', 'Fmaj7', 'D7', 'Cmaj', 'D9', 'Dmin7', 'G7', 'E7', 'Amin', 'G#aug', 'Gsus4', 'G7']",Jazz,Nan,99,99
558,"['Cmaj', 'E7', 'A7', 'D9', 'G7', 'Cmaj', 'G7', 'Cmaj', 'D#dim', 'Cmaj', 'C7', 'Fmaj', 'F7', 'Fmaj', 'Fmin6', 'Cmaj', 'C7', 'Fmaj', 'F7', 'Fmaj', 'Fmin6', 'Cmaj', 'A7', 'D9', 'D7', 'Dmin7', 'G7', 'Cmaj', 'D#dim', 'Cmaj', 'C7', 'Fmaj', 'F7', 'Fmaj', 'Fmin6', 'Cmaj', 'C7', 'Fmaj', 'F7', 'Fmaj', 'Fmin6', 'Cmaj', 'A7', 'D9', 'G7', 'Cmaj', 'G7', 'Dmin', 'G7', 'Cmaj', 'E7', 'A7', 'D9', 'G7', 'Cmaj', 'C#dim', 'G7', 'Cmaj', 'E7', 'A7', 'D9', 'G7', 'Cmaj', 'Amin', 'Fmaj', 'E7', 'A7', 'Dmin', 'G7', 'Gdim', 'G7', 'Cmaj', 'E7', 'A7', 'D9', 'G7', 'Cmaj', 'C#dim', 'G7', 'Cmaj', 'E7', 'A7', 'D9', 'G7', 'Cmaj', 'Amin', 'Fmaj', 'E7', 'A7', 'Dmin', 'G7', 'Gdim', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'Amin', 'Fmaj', 'E7', 'A7', 'Dmin', 'G7', 'Gdim', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj']",Jazz,Nan,144,144
559,"['Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Amin', 'Gmaj', 'Cmaj', 'Amin', 'Esus4', 'E7', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmaj', 'Amin', 'Gmaj', 'Cmaj', 'Amin', 'Emin', 'Fmaj', 'Emin', 'Amin', 'Gmaj', 'Amin', 'Gmaj', 'Cmaj', 'Fmaj', 'D7', 'Gmaj', 'E7', 'Dmaj', 'E7', 'Amin', 'Dmaj', 'Amin', 'Dmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'A#maj', 'Asus4', 'C#maj', 'G#sus4', 'C#maj', 'G#sus4', 'C#maj', 'Emaj', 'Bsus4', 'Emaj', 'Bsus4', 'Emaj', 'Gmaj', 'Cmaj', 'Fmaj', 'A#maj', 'Asus4']",Jazz,Nan,72,72
560,"['Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,17,17
561,"['Dmin7', 'Cmaj7', 'C7', 'Fmaj', 'Dmin7', 'G7', 'Cmaj', 'Gdim', 'Dmin7', 'G7', 'Dmin', 'A7', 'Dmin', 'Gaug', 'Emaj', 'B7', 'Emaj6', 'C7', 'Dmin7', 'Dmin6', 'Cmaj7', 'C7', 'Fmaj', 'D7', 'Dmin7', 'G7', 'Cmaj6', 'Gmin7', 'C7', 'Fmaj6', 'C7', 'Fmaj6', 'F7', 'D7', 'Amin7', 'D7', 'Gmaj', 'D7', 'G7', 'Emin', 'Cmaj', 'Emin', 'E7', 'Amin9', 'Amin7', 'Fmaj6', 'G#7', 'Cmaj', 'Cmin6', 'A7', 'Dmin7', 'G9', 'Cmaj6']",Jazz,Nan,53,53
562,"['Cmin7', 'Ahdim', 'Dhdim', 'G7', 'Cmin7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'G7', 'C7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'Dhdim', 'G7', 'Cmin', 'G#7', 'G7', 'Cmin7', 'Ahdim', 'Dhdim', 'G7', 'Cmin7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'G7', 'C7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'Dhdim', 'G7', 'Cmin', 'C7', 'Fmin7', 'A#sus4', 'A#9', 'D#maj7', 'Gaug', 'Cmin7', 'Ahdim', 'Bhdim', 'E7', 'Amin7', 'D7', 'Gmaj7', 'G7', 'Cmin7', 'Ahdim', 'Dhdim', 'G7', 'Cmin7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'G7', 'C7', 'F7', 'A#7', 'D#7', 'G#maj7', 'D7', 'Dhdim', 'Gaug', 'Cmin']",Jazz,Nan,76,76
563,"['Fhdim', 'A#7', 'Fhdim', 'A#7', 'D#min', 'G#min', 'D#min', 'Fhdim', 'A#7', 'Fhdim', 'A#7', 'D#min', 'A#7', 'D#maj', 'D#7', 'A#min7', 'D#7', 'A#min7', 'D#7', 'G#9', 'B9', 'A#7', 'Fhdim', 'A#7', 'Fhdim', 'A#7', 'D#min', 'A#7', 'Emin', 'Fmaj', 'Emin', 'D#maj']",Jazz,Nan,32,32
564,"['G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Gdim', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Gdim', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Gdim', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'C7', 'Caug', 'Fmaj', 'Fmin', 'Cmaj', 'Cdim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Gdim', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Gdim', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Cmaj6']",Jazz,Nan,49,49
565,"['Fmin', 'A#maj', 'Emin', 'Amaj', 'D#min', 'G#maj', 'Dmin', 'Gmaj', 'Cmaj7', 'Dmin7', 'Emin7', 'Fmaj7', 'F#hdim', 'Fmin', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmin7', 'F7', 'A#maj7', 'D#maj7', 'Bmin7', 'E7', 'D#maj7', 'Fmin7', 'Gmin7', 'G#maj9', 'C#maj7', 'F#maj7', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmaj7', 'Gmaj7', 'D#min7', 'G#9', 'C#maj7', 'F#maj7', 'Fmin7', 'A#7', 'D#maj7', 'G#maj9', 'G9', 'Fmin6', 'Emin7', 'Aaug', 'Dmin7', 'Gmaj', 'Cmaj', 'F#9', 'F9', 'G9', 'Cmaj', 'F#9', 'F9', 'G9', 'Cmaj', 'F#9', 'F9', 'G9', 'C6']",Jazz,Nan,65,65
566,"['Cmaj7', 'Dmin7', 'Emin7', 'Dmin7', 'Cmaj7', 'Dmin7', 'Emin7', 'Dmin7', 'Cmaj7', 'Amin7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'C7', 'Fmaj7', 'A#7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'Amin7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Gmin7', 'C7', 'Fmaj7', 'A#7', 'Emin7', 'A7', 'C6', 'Bmin7', 'E7', 'Emin7', 'A7', 'Amin7', 'D7', 'Dmin7', 'G#min7', 'C#7', 'Cmaj7', 'Amin7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Gmin7', 'C7', 'Fmaj7', 'A#7', 'Emin7', 'A7', 'C6']",Jazz,Nan,62,62
567,"['Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'E7', 'A7', 'D7', 'Cmaj', 'D7', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'E7', 'A7', 'D7', 'Cmaj', 'D7', 'G7', 'Cmaj', 'G#7', 'G7', 'Cmaj', 'G#maj', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'G#7', 'G7', 'Cmaj', 'G#maj', 'G7', 'Dmaj', 'Gmaj', 'G#dim', 'D7', 'G7', 'Cmaj', 'G#7', 'G7', 'Cmaj', 'G#maj', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'G#7', 'G7', 'Cmaj', 'G#maj', 'G7', 'Dmaj', 'Gmaj', 'G#dim', 'D7', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'Cmaj', 'D7', 'G7', 'Cmaj']",Jazz,Nan,92,92
568,"['Cmaj6', 'Cdim', 'Dmin7', 'Dmin', 'Amin7', 'Ahdim', 'Dmin7', 'Ddim', 'Amin', 'Adim', 'Dmin', 'Cmaj', 'Dmin7', 'G7', 'Cmaj6', 'Cdim', 'Dmin7', 'Dmin', 'Amin7', 'Ahdim', 'Dmin7', 'Ddim', 'Amin', 'Adim', 'Dmin', 'Cmaj', 'Dmin7', 'Cmaj6', 'Cmin7', 'G#maj6', 'Fmin', 'A#min7', 'D#7', 'A#dim', 'Fmin7', 'Cmin7', 'D7', 'D9', 'Dmin7', 'G7', 'Cmaj6', 'Cdim', 'Dmin7', 'Dmin', 'Amin7', 'Ahdim', 'Dmin7', 'Ddim', 'Amin', 'Adim', 'Dmin', 'Cmaj7', 'Amin7', 'Dmin7', 'Ddim', 'Cmaj6']",Jazz,Nan,56,56
569,"['Cmaj', 'Fmin7', 'Cmaj', 'Fmin7', 'A#sus4', 'Cmaj9', 'Emin7', 'Amin7', 'Amin', 'Cmaj9', 'Emin7', 'Amin7', 'Amin', 'Fmaj9', 'A#9', 'Cmaj', 'Amin7', 'Dmin7', 'Gsus4', 'Cmaj9', 'Emin7', 'Amin7', 'Amin', 'Cmaj9', 'Emin7', 'Amin7', 'Amin', 'Fmaj9', 'A#9', 'Cmaj', 'Amin7', 'Dmin7', 'Gsus4', 'C6', 'Gmin7', 'Cmaj', 'Fmaj9', 'A#9', 'Fmaj9', 'A#9', 'Fmin7', 'Emin7', 'Asus4', 'D#maj', 'Dmin7', 'Gsus4', 'Gmaj', 'Cmaj', 'Emin7', 'Amin7', 'Amin', 'Cmaj9', 'Emin7', 'Amin7', 'Amin', 'Fmaj9', 'A#9', 'Cmaj', 'Amin7', 'A7', 'Dmin7', 'Emin7', 'Fmin6', 'Gsus4', 'C6', 'Fmin7', 'C6', 'Fmin7', 'C6']",Jazz,Nan,69,69
570,"['Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Csus4', 'Cmaj', 'Dmaj', 'D7', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'D7', 'Gmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Csus4', 'Cmaj', 'Dmaj', 'D7', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'D7', 'Gmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Csus4', 'Cmaj', 'Dmaj', 'D7', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'D7', 'Gmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Cmaj', 'Dmaj', 'Fmaj', 'Cmaj']",Jazz,Nan,102,102
